timestamp,open,high,low,close,volume,datetime
1685577600000,27210.36,27350.0,27198.0,27318.11,843.33387,2023-06-01 00:00:00
1685578500000,27318.11,27338.8,27281.26,27281.27,447.97561,2023-06-01 00:15:00
1685579400000,27281.26,27297.2,27065.84,27111.73,932.19792,2023-06-01 00:30:00
1685580300000,27111.73,27111.73,27023.35,27065.77,549.31703,2023-06-01 00:45:00
1685581200000,27065.76,27145.52,27059.74,27126.4,380.74336,2023-06-01 01:00:00
1685582100000,27126.41,27142.48,27097.05,27140.9,428.59162,2023-06-01 01:15:00
1685583000000,27140.89,27165.47,27112.95,27118.33,441.02838,2023-06-01 01:30:00
1685583900000,27118.33,27157.61,27075.26,27078.56,535.10867,2023-06-01 01:45:00
1685584800000,27078.56,27084.78,27047.11,27057.39,330.92309,2023-06-01 02:00:00
1685585700000,27057.39,27081.89,27041.28,27076.68,170.93048,2023-06-01 02:15:00
1685586600000,27076.67,27114.16,27035.98,27039.04,190.79454,2023-06-01 02:30:00
1685587500000,27039.05,27043.72,26640.0,26719.26,3082.73063,2023-06-01 02:45:00
1685588400000,26719.26,26768.56,26605.05,26763.71,1309.60336,2023-06-01 03:00:00
1685589300000,26763.71,26820.0,26752.81,26762.61,526.88995,2023-06-01 03:15:00
1685590200000,26762.57,26838.89,26744.87,26781.11,620.61002,2023-06-01 03:30:00
1685591100000,26781.11,26790.42,26761.03,26779.94,422.40942,2023-06-01 03:45:00
1685592000000,26779.93,26808.59,26764.08,26794.22,260.24885,2023-06-01 04:00:00
1685592900000,26794.23,26794.23,26746.0,26763.67,384.09044,2023-06-01 04:15:00
1685593800000,26763.68,26822.81,26763.67,26821.45,394.84121,2023-06-01 04:30:00
1685594700000,26821.45,26821.45,26793.02,26804.15,184.59031,2023-06-01 04:45:00
1685595600000,26804.14,26827.22,26784.89,26827.21,184.35182,2023-06-01 05:00:00
1685596500000,26827.21,26842.57,26819.08,26835.87,255.36298,2023-06-01 05:15:00
1685597400000,26835.87,26843.89,26827.61,26831.87,172.8137,2023-06-01 05:30:00
1685598300000,26831.86,26863.62,26829.79,26849.2,174.2111,2023-06-01 05:45:00
1685599200000,26849.2,26883.6,26845.39,26875.14,342.87729,2023-06-01 06:00:00
1685600100000,26875.13,26880.0,26790.0,26811.63,425.58888,2023-06-01 06:15:00
1685601000000,26811.62,26846.29,26808.68,26834.92,257.24381,2023-06-01 06:30:00
1685601900000,26834.91,26834.92,26778.08,26785.13,279.48051,2023-06-01 06:45:00
1685602800000,26785.14,26803.55,26764.16,26780.8,336.68494,2023-06-01 07:00:00
1685603700000,26780.79,26864.09,26774.42,26853.33,404.40621,2023-06-01 07:15:00
1685604600000,26853.34,26853.34,26809.56,26813.52,230.34742,2023-06-01 07:30:00
1685605500000,26813.51,26822.9,26784.63,26802.67,326.63486,2023-06-01 07:45:00
1685606400000,26802.66,26815.4,26790.96,26815.39,309.24331,2023-06-01 08:00:00
1685607300000,26815.4,26850.39,26815.39,26846.59,214.06296,2023-06-01 08:15:00
1685608200000,26846.59,26872.25,26836.76,26866.82,249.87497,2023-06-01 08:30:00
1685609100000,26866.82,26922.76,26866.82,26912.53,366.25346,2023-06-01 08:45:00
1685610000000,26912.54,26948.53,26899.54,26934.41,407.1387,2023-06-01 09:00:00
1685610900000,26934.4,26951.07,26912.03,26936.97,265.11305,2023-06-01 09:15:00
1685611800000,26936.97,26944.17,26917.67,26935.5,167.45251,2023-06-01 09:30:00
1685612700000,26935.49,26935.5,26901.06,26908.63,183.66985,2023-06-01 09:45:00
1685613600000,26908.63,26910.84,26875.97,26879.31,213.127,2023-06-01 10:00:00
1685614500000,26879.31,26934.83,26858.33,26890.81,329.39698,2023-06-01 10:15:00
1685615400000,26890.82,26903.58,26869.67,26881.91,165.62622,2023-06-01 10:30:00
1685616300000,26881.9,26888.66,26858.34,26860.0,186.5709,2023-06-01 10:45:00
1685617200000,26860.0,26868.38,26841.65,26858.73,272.8798,2023-06-01 11:00:00
1685618100000,26858.74,26874.02,26850.6,26853.34,408.36697,2023-06-01 11:15:00
1685619000000,26853.33,26884.56,26853.18,26879.01,334.72477,2023-06-01 11:30:00
1685619900000,26879.0,26905.02,26873.43,26892.96,202.06637,2023-06-01 11:45:00
1685620800000,26892.95,26892.96,26859.12,26873.01,261.8409,2023-06-01 12:00:00
1685621700000,26873.0,26884.3,26782.53,26852.25,700.81725,2023-06-01 12:15:00
1685622600000,26852.24,26931.46,26846.06,26903.21,498.13079,2023-06-01 12:30:00
1685623500000,26903.21,26964.88,26889.11,26941.79,478.21854,2023-06-01 12:45:00
1685624400000,26941.8,26971.07,26941.79,26943.78,372.72048,2023-06-01 13:00:00
1685625300000,26943.77,26943.78,26906.46,26906.48,224.18489,2023-06-01 13:15:00
1685626200000,26906.47,26926.23,26875.03,26885.78,500.37357,2023-06-01 13:30:00
1685627100000,26885.79,26917.81,26867.95,26891.74,279.94525,2023-06-01 13:45:00
1685628000000,26891.74,26981.34,26891.74,26939.08,557.04739,2023-06-01 14:00:00
1685628900000,26939.07,26939.08,26833.01,26867.22,681.66465,2023-06-01 14:15:00
1685629800000,26867.22,26889.85,26844.26,26880.25,329.72414,2023-06-01 14:30:00
1685630700000,26880.26,26910.42,26865.57,26898.08,481.62596,2023-06-01 14:45:00
1685631600000,26898.07,26934.25,26870.07,26926.26,389.15852,2023-06-01 15:00:00
1685632500000,26926.26,26947.24,26903.39,26903.4,301.51881,2023-06-01 15:15:00
1685633400000,26903.39,26925.82,26892.81,26897.67,224.72918,2023-06-01 15:30:00
1685634300000,26897.66,26897.67,26860.01,26894.48,199.97514,2023-06-01 15:45:00
1685635200000,26894.47,26922.62,26890.84,26917.64,273.19677,2023-06-01 16:00:00
1685636100000,26917.65,26933.35,26904.67,26904.67,256.51459,2023-06-01 16:15:00
