timestamp,open,high,low,close,volume,datetime
1675209600000,23125.13,23168.9,23037.43,23092.98,4483.43366,2023-02-01 00:00:00
1675210500000,23092.25,23094.92,23030.67,23044.19,2262.33653,2023-02-01 00:15:00
1675211400000,23042.67,23090.0,22997.1,23077.61,2955.25522,2023-02-01 00:30:00
1675212300000,23077.99,23115.25,23073.02,23085.73,2420.61478,2023-02-01 00:45:00
1675213200000,23085.36,23120.0,23081.39,23112.66,2056.48407,2023-02-01 01:00:00
1675214100000,23113.4,23119.15,23055.25,23062.38,2351.46868,2023-02-01 01:15:00
1675215000000,23062.12,23161.33,23057.45,23155.83,2645.07375,2023-02-01 01:30:00
1675215900000,23156.77,23184.29,23115.21,23123.09,2459.32055,2023-02-01 01:45:00
1675216800000,23123.1,23130.93,23091.67,23096.31,1789.10293,2023-02-01 02:00:00
1675217700000,23096.3,23108.73,23078.5,23086.21,1958.95861,2023-02-01 02:15:00
1675218600000,23086.92,23114.97,23078.68,23089.15,1848.94785,2023-02-01 02:30:00
1675219500000,23089.63,23110.0,23080.8,23108.43,1511.80678,2023-02-01 02:45:00
1675220400000,23107.17,23112.94,23088.75,23100.49,1543.07987,2023-02-01 03:00:00
1675221300000,23100.49,23104.85,23063.57,23082.78,1806.90091,2023-02-01 03:15:00
1675222200000,23082.26,23106.68,23038.07,23101.75,1973.12005,2023-02-01 03:30:00
1675223100000,23101.75,23134.59,23100.1,23130.19,1640.04793,2023-02-01 03:45:00
1675224000000,23130.7,23144.98,23124.58,23124.76,1534.65897,2023-02-01 04:00:00
1675224900000,23124.76,23157.41,23107.83,23137.68,1858.99718,2023-02-01 04:15:00
1675225800000,23137.68,23154.1,23110.59,23149.46,1877.25161,2023-02-01 04:30:00
1675226700000,23149.46,23149.7,23123.9,23135.98,1578.26111,2023-02-01 04:45:00
1675227600000,23136.75,23159.61,23132.09,23159.21,1958.86553,2023-02-01 05:00:00
1675228500000,23158.43,23164.0,23136.67,23159.3,1693.14331,2023-02-01 05:15:00
1675229400000,23159.98,23167.39,23127.06,23135.71,1978.25081,2023-02-01 05:30:00
1675230300000,23135.79,23137.86,23111.39,23118.67,1573.29792,2023-02-01 05:45:00
1675231200000,23118.68,23131.98,23103.98,23118.34,1821.36614,2023-02-01 06:00:00
1675232100000,23118.88,23119.3,23066.81,23103.81,2462.50609,2023-02-01 06:15:00
1675233000000,23104.51,23126.95,23083.44,23084.67,2009.46897,2023-02-01 06:30:00
1675233900000,23084.67,23098.97,23048.25,23065.77,2757.00098,2023-02-01 06:45:00
1675234800000,23065.77,23081.85,23017.07,23077.71,3604.85235,2023-02-01 07:00:00
1675235700000,23076.61,23113.96,23071.42,23111.14,2186.18067,2023-02-01 07:15:00
1675236600000,23110.15,23115.54,23082.53,23087.5,1856.70619,2023-02-01 07:30:00
1675237500000,23088.09,23093.0,23063.33,23076.68,1766.66608,2023-02-01 07:45:00
1675238400000,23076.67,23087.43,23049.0,23054.61,2600.95395,2023-02-01 08:00:00
1675239300000,23055.28,23062.37,22940.0,22967.56,4668.83707,2023-02-01 08:15:00
1675240200000,22967.56,23006.16,22938.16,22992.28,2751.5346,2023-02-01 08:30:00
1675241100000,22993.58,23012.11,22966.54,22982.03,2308.26571,2023-02-01 08:45:00
1675242000000,22982.15,22990.5,22919.33,22988.69,2922.30889,2023-02-01 09:00:00
1675242900000,22987.53,23018.76,22975.0,23017.68,2178.69932,2023-02-01 09:15:00
1675243800000,23017.68,23021.87,22969.51,22980.7,1779.26308,2023-02-01 09:30:00
1675244700000,22980.7,23004.69,22967.22,22991.86,1700.61816,2023-02-01 09:45:00
1675245600000,22992.69,23007.76,22976.75,23001.28,1923.515,2023-02-01 10:00:00
1675246500000,23001.85,23011.87,22974.12,22977.85,1681.17284,2023-02-01 10:15:00
