timestamp,open,high,low,close,volume,datetime
1659312000000,23296.36,23317.72,23257.37,23281.41,1532.52017,2022-08-01 00:00:00
1659312900000,23279.8,23372.06,23265.11,23352.86,1465.96438,2022-08-01 00:15:00
1659313800000,23352.86,23391.21,23321.06,23356.98,991.37087,2022-08-01 00:30:00
1659314700000,23356.98,23394.97,23341.72,23374.96,1120.73653,2022-08-01 00:45:00
1659315600000,23376.65,23388.04,23323.52,23378.47,913.14884,2022-08-01 01:00:00
1659316500000,23378.47,23443.38,23356.35,23427.37,1173.0781,2022-08-01 01:15:00
1659317400000,23428.96,23437.44,23383.84,23424.96,1004.97946,2022-08-01 01:30:00
1659318300000,23424.96,23433.62,23385.34,23418.8,744.50341,2022-08-01 01:45:00
1659319200000,23418.8,23466.55,23407.46,23431.72,1102.6577,2022-08-01 02:00:00
1659320100000,23430.92,23441.0,23407.05,23427.22,763.51975,2022-08-01 02:15:00
1659321000000,23427.22,23438.64,23384.0,23398.29,931.27162,2022-08-01 02:30:00
1659321900000,23397.89,23434.09,23371.23,23420.08,713.12709,2022-08-01 02:45:00
1659322800000,23420.08,23436.83,23377.04,23392.6,774.48132,2022-08-01 03:00:00
1659323700000,23392.6,23395.4,23313.38,23325.47,817.2772,2022-08-01 03:15:00
1659324600000,23326.44,23348.72,23315.54,23333.81,691.54044,2022-08-01 03:30:00
1659325500000,23334.27,23389.92,23318.87,23375.62,767.93874,2022-08-01 03:45:00
1659326400000,23376.59,23398.31,23344.65,23372.62,872.61679,2022-08-01 04:00:00
1659327300000,23373.81,23414.89,23348.28,23387.4,973.92865,2022-08-01 04:15:00
1659328200000,23387.4,23417.76,23378.85,23400.02,723.97615,2022-08-01 04:30:00
1659329100000,23400.02,23416.64,23370.0,23392.4,895.20746,2022-08-01 04:45:00
1659330000000,23390.9,23425.0,23344.43,23347.78,836.5813,2022-08-01 05:00:00
1659330900000,23347.78,23380.98,23326.18,23363.85,841.54891,2022-08-01 05:15:00
1659331800000,23363.85,23383.68,23273.06,23302.79,1066.44495,2022-08-01 05:30:00
1659332700000,23302.79,23350.0,23291.19,23327.47,1118.76394,2022-08-01 05:45:00
1659333600000,23329.99,23346.42,23289.71,23304.3,992.51628,2022-08-01 06:00:00
1659334500000,23304.3,23312.12,23150.0,23172.03,1985.95679,2022-08-01 06:15:00
1659335400000,23170.6,23229.0,23160.41,23193.69,1477.42889,2022-08-01 06:30:00
1659336300000,23194.87,23241.22,23188.33,23223.77,1077.42251,2022-08-01 06:45:00
1659337200000,23223.77,23250.0,23201.95,23205.25,1135.8052,2022-08-01 07:00:00
1659338100000,23205.25,23206.99,23112.0,23137.4,1559.05615,2022-08-01 07:15:00
1659339000000,23138.4,23276.7,23136.28,23268.0,1607.52262,2022-08-01 07:30:00
1659339900000,23268.0,23347.96,23267.23,23322.05,1717.03555,2022-08-01 07:45:00
1659340800000,23323.26,23365.0,23306.01,23324.93,1511.53404,2022-08-01 08:00:00
1659341700000,23323.12,23379.0,23298.91,23330.73,1351.35776,2022-08-01 08:15:00
1659342600000,23330.73,23361.94,23272.06,23290.0,1087.42532,2022-08-01 08:30:00
1659343500000,23290.94,23311.86,23271.22,23287.76,1024.63555,2022-08-01 08:45:00
1659344400000,23287.76,23339.33,23260.5,23335.36,1020.49034,2022-08-01 09:00:00
1659345300000,23336.48,23356.5,23308.22,23328.96,941.36001,2022-08-01 09:15:00
1659346200000,23327.94,23377.64,23322.68,23347.8,1088.89421,2022-08-01 09:30:00
1659347100000,23347.8,23362.74,23275.0,23311.76,1119.48334,2022-08-01 09:45:00
1659348000000,23311.76,23319.84,23262.29,23272.11,1018.41918,2022-08-01 10:00:00
1659348900000,23272.11,23289.66,23245.0,23259.25,1051.73992,2022-08-01 10:15:00
1659349800000,23260.23,23262.04,23048.0,23051.84,3447.23213,2022-08-01 10:30:00
1659350700000,23051.91,23094.81,22974.68,23037.35,2955.08043,2022-08-01 10:45:00
1659351600000,23037.35,23057.15,22939.57,23003.28,1819.32032,2022-08-01 11:00:00
1659352500000,23004.56,23153.0,22986.54,23127.94,2390.78504,2022-08-01 11:15:00
1659353400000,23127.94,23239.95,23100.23,23202.55,1819.38029,2022-08-01 11:30:00
1659354300000,23202.55,23294.4,23191.22,23227.79,1935.93232,2022-08-01 11:45:00
1659355200000,23227.79,23258.39,23166.82,23193.41,1617.20163,2022-08-01 12:00:00
1659356100000,23192.56,23210.0,23150.49,23204.17,1270.02418,2022-08-01 12:15:00
1659357000000,23204.17,23318.15,23153.2,23176.24,1885.42749,2022-08-01 12:30:00
1659357900000,23176.24,23181.32,23120.0,23140.09,1316.59688,2022-08-01 12:45:00
1659358800000,23140.09,23154.25,23020.0,23045.8,2079.28363,2022-08-01 13:00:00
1659359700000,23045.8,23156.95,23000.0,23084.57,1827.52157,2022-08-01 13:15:00
1659360600000,23084.82,23207.65,22961.6,23166.33,3736.69992,2022-08-01 13:30:00
1659361500000,23166.33,23325.22,23115.04,23244.83,3081.32922,2022-08-01 13:45:00
1659362400000,23242.59,23509.68,23209.6,23433.09,4999.41742,2022-08-01 14:00:00
1659363300000,23436.2,23495.32,23274.0,23322.95,3156.68387,2022-08-01 14:15:00
1659364200000,23325.1,23400.0,23281.0,23384.58,2124.66548,2022-08-01 14:30:00
1659365100000,23384.58,23485.0,23381.77,23437.41,2272.45044,2022-08-01 14:45:00
1659366000000,23437.41,23467.58,23345.12,23428.44,1953.86096,2022-08-01 15:00:00
1659366900000,23428.44,23430.9,23304.05,23368.61,1601.00443,2022-08-01 15:15:00
1659367800000,23368.63,23369.6,23280.23,23306.56,1504.4794,2022-08-01 15:30:00
1659368700000,23303.25,23359.42,23291.22,23326.73,1244.15909,2022-08-01 15:45:00
1659369600000,23325.19,23355.0,23159.8,23211.08,2569.96824,2022-08-01 16:00:00
1659370500000,23212.65,23259.15,23161.03,23240.74,1698.91628,2022-08-01 16:15:00
1659371400000,23240.74,23287.54,23137.34,23206.14,1889.07298,2022-08-01 16:30:00
1659372300000,23206.14,23256.94,23168.0,23198.94,1430.83162,2022-08-01 16:45:00
1659373200000,23198.94,23211.95,23127.91,23178.02,1514.88498,2022-08-01 17:00:00
1659374100000,23178.02,23185.5,22955.0,22970.96,2789.70389,2022-08-01 17:15:00
1659375000000,22973.17,23027.46,22876.74,22921.08,2939.68827,2022-08-01 17:30:00
1659375900000,22921.08,22973.12,22881.52,22963.69,1986.01596,2022-08-01 17:45:00
1659376800000,22963.75,22996.82,22913.29,22992.76,1411.49785,2022-08-01 18:00:00
1659377700000,22992.21,22995.7,22892.91,22906.24,1392.04073,2022-08-01 18:15:00
1659378600000,22904.22,22956.7,22850.0,22873.86,1830.18276,2022-08-01 18:30:00
1659379500000,22875.94,22977.85,22851.39,22953.36,1525.5922,2022-08-01 18:45:00
