timestamp,open,high,low,close,volume,datetime
1696118400000,26962.57,26986.92,26955.3,26980.68,104.68779,2023-10-01 00:00:00
1696119300000,26980.68,26981.14,26964.91,26974.63,75.79765,2023-10-01 00:15:00
1696120200000,26974.62,26997.0,26954.09,26990.29,109.69937,2023-10-01 00:30:00
1696121100000,26990.29,26991.08,26981.37,26991.07,45.21268,2023-10-01 00:45:00
1696122000000,26991.08,27000.0,26980.59,26992.04,78.10525,2023-10-01 01:00:00
1696122900000,26992.05,27037.4,26978.87,27020.19,148.82637,2023-10-01 01:15:00
1696123800000,27020.18,27020.41,27010.23,27013.48,66.34242,2023-10-01 01:30:00
1696124700000,27013.48,27031.02,27013.48,27019.83,80.22365,2023-10-01 01:45:00
1696125600000,27019.83,27044.89,27019.83,27028.88,85.81749,2023-10-01 02:00:00
1696126500000,27028.89,27047.75,27028.88,27039.52,86.97077,2023-10-01 02:15:00
1696127400000,27039.52,27039.52,27018.42,27022.17,129.09559,2023-10-01 02:30:00
1696128300000,27022.17,27038.66,27022.17,27025.89,67.34998,2023-10-01 02:45:00
1696129200000,27025.89,27028.2,27010.23,27013.91,69.3381,2023-10-01 03:00:00
1696130100000,27013.92,27048.0,27013.91,27041.38,78.22867,2023-10-01 03:15:00
1696131000000,27041.39,27047.96,27032.31,27032.32,80.17417,2023-10-01 03:30:00
1696131900000,27032.31,27047.24,27031.17,27044.76,43.60622,2023-10-01 03:45:00
1696132800000,27044.77,27047.24,27020.9,27026.45,94.74624,2023-10-01 04:00:00
1696133700000,27026.44,27032.69,27023.95,27032.69,62.00129,2023-10-01 04:15:00
1696134600000,27032.69,27033.33,27026.47,27030.72,67.35661,2023-10-01 04:30:00
1696135500000,27030.72,27047.77,27030.72,27045.47,50.34692,2023-10-01 04:45:00
1696136400000,27045.47,27045.47,27041.86,27045.43,82.73105,2023-10-01 05:00:00
1696137300000,27045.44,27072.75,27043.64,27069.76,155.41514,2023-10-01 05:15:00
1696138200000,27069.75,27072.44,27055.4,27072.44,271.02813,2023-10-01 05:30:00
1696139100000,27072.43,27072.44,27068.0,27071.72,126.84345,2023-10-01 05:45:00
1696140000000,27071.73,27100.0,27071.72,27096.96,182.66733,2023-10-01 06:00:00
1696140900000,27096.95,27099.99,27088.02,27089.33,113.95811,2023-10-01 06:15:00
1696141800000,27089.33,27138.33,27089.33,27103.63,409.25343,2023-10-01 06:30:00
1696142700000,27103.63,27134.69,27099.12,27128.85,153.6719,2023-10-01 06:45:00
1696143600000,27128.85,27158.59,27128.84,27148.82,164.52084,2023-10-01 07:00:00
1696144500000,27148.82,27151.29,27097.04,27107.95,400.85123,2023-10-01 07:15:00
1696145400000,27107.94,27127.09,27107.94,27111.59,187.67492,2023-10-01 07:30:00
1696146300000,27111.59,27120.03,27107.94,27107.95,132.08556,2023-10-01 07:45:00
1696147200000,27107.94,27115.73,27096.36,27100.81,168.44602,2023-10-01 08:00:00
1696148100000,27100.81,27116.26,27086.74,27115.75,173.67,2023-10-01 08:15:00
1696149000000,27115.74,27140.51,27115.74,27140.51,124.69739,2023-10-01 08:30:00
