timestamp,open,high,low,close,volume,datetime
1722470400000,64628.01,64806.8,64601.0,64659.99,252.88444,2024-08-01 00:00:00
1722471300000,64660.0,64765.48,64316.55,64566.0,526.75072,2024-08-01 00:15:00
1722472200000,64566.0,64841.29,64556.0,64658.36,193.13623,2024-08-01 00:30:00
1722473100000,64658.35,64694.01,64354.5,64645.9,298.45802,2024-08-01 00:45:00
1722474000000,64645.9,64816.01,64514.0,64632.01,164.33016,2024-08-01 01:00:00
1722474900000,64632.0,64638.0,64408.0,64550.01,169.55255,2024-08-01 01:15:00
1722475800000,64550.01,64550.01,64099.0,64425.99,783.70489,2024-08-01 01:30:00
1722476700000,64425.99,64450.0,64141.01,64202.0,277.17564,2024-08-01 01:45:00
1722477600000,64202.0,64232.01,63912.01,64187.99,839.08341,2024-08-01 02:00:00
1722478500000,64188.0,64254.0,63900.0,64016.0,437.93022,2024-08-01 02:15:00
1722479400000,64016.0,64166.66,63950.0,64037.99,265.88425,2024-08-01 02:30:00
1722480300000,64038.0,64132.01,63900.0,64110.01,286.35151,2024-08-01 02:45:00
1722481200000,64110.0,64139.82,63799.89,63830.02,502.43042,2024-08-01 03:00:00
1722482100000,63830.01,64050.0,63750.0,64040.01,340.71095,2024-08-01 03:15:00
1722483000000,64040.01,64080.0,63906.0,63997.58,219.18379,2024-08-01 03:30:00
1722483900000,63997.57,64067.75,63890.0,63936.01,210.86612,2024-08-01 03:45:00
1722484800000,63936.01,64058.0,63900.0,64044.01,197.39368,2024-08-01 04:00:00
1722485700000,64044.0,64044.01,63824.53,63840.0,248.49641,2024-08-01 04:15:00
1722486600000,63840.01,63934.01,63719.26,63806.45,308.33019,2024-08-01 04:30:00
1722487500000,63806.45,63848.61,63613.33,63740.41,503.88677,2024-08-01 04:45:00
1722488400000,63740.41,63953.91,63584.0,63949.81,527.06916,2024-08-01 05:00:00
1722489300000,63949.8,64227.31,63924.0,64214.0,562.97115,2024-08-01 05:15:00
1722490200000,64214.0,64338.01,64132.0,64317.28,220.59106,2024-08-01 05:30:00
1722491100000,64317.27,64357.38,64232.0,64303.99,263.68201,2024-08-01 05:45:00
1722492000000,64304.0,64304.0,64186.0,64258.01,181.86848,2024-08-01 06:00:00
1722492900000,64258.01,64290.01,64124.0,64251.38,206.19363,2024-08-01 06:15:00
1722493800000,64251.39,64454.0,64192.01,64412.55,192.70432,2024-08-01 06:30:00
1722494700000,64412.55,64424.64,64214.0,64226.0,186.90661,2024-08-01 06:45:00
1722495600000,64226.0,64435.1,64216.71,64435.1,150.26658,2024-08-01 07:00:00
1722496500000,64435.09,64488.0,64348.65,64386.0,125.37518,2024-08-01 07:15:00
1722497400000,64386.0,64410.69,64300.0,64374.0,121.94526,2024-08-01 07:30:00
1722498300000,64373.99,64433.82,64271.41,64328.59,109.84137,2024-08-01 07:45:00
1722499200000,64328.6,64448.91,64310.0,64386.89,142.22432,2024-08-01 08:00:00
1722500100000,64386.9,64470.71,64372.0,64448.35,112.40553,2024-08-01 08:15:00
1722501000000,64448.35,64560.01,64430.0,64522.5,313.24647,2024-08-01 08:30:00
1722501900000,64522.5,64530.01,64422.0,64507.17,103.87626,2024-08-01 08:45:00
1722502800000,64507.18,64701.41,64480.0,64650.01,257.04905,2024-08-01 09:00:00
1722503700000,64650.01,64656.0,64580.01,64610.0,134.02823,2024-08-01 09:15:00
1722504600000,64610.0,64614.0,64500.0,64518.01,120.73934,2024-08-01 09:30:00
1722505500000,64518.0,64529.18,64441.2,64466.0,229.30159,2024-08-01 09:45:00
1722506400000,64466.01,64466.01,64344.0,64402.01,144.17342,2024-08-01 10:00:00
1722507300000,64402.0,64510.01,64299.87,64494.0,346.23351,2024-08-01 10:15:00
1722508200000,64494.0,64527.92,64452.55,64472.01,91.82552,2024-08-01 10:30:00
1722509100000,64472.01,64610.01,64458.0,64584.55,97.6821,2024-08-01 10:45:00
1722510000000,64584.54,64640.01,64494.0,64494.01,171.91293,2024-08-01 11:00:00
1722510900000,64494.0,64592.0,64467.4,64580.01,115.7762,2024-08-01 11:15:00
1722511800000,64580.01,64638.01,64486.17,64638.01,103.44982,2024-08-01 11:30:00
1722512700000,64638.01,64690.0,64538.0,64674.25,171.12266,2024-08-01 11:45:00
1722513600000,64674.26,64814.25,64634.89,64806.0,209.76793,2024-08-01 12:00:00
1722514500000,64806.0,64926.52,64720.0,64746.01,280.38863,2024-08-01 12:15:00
1722515400000,64746.01,64898.01,64728.01,64783.3,178.33225,2024-08-01 12:30:00
1722516300000,64783.3,64894.0,64754.87,64883.98,125.17777,2024-08-01 12:45:00
1722517200000,64883.99,64949.58,64683.88,64738.0,208.89174,2024-08-01 13:00:00
1722518100000,64738.0,64742.0,64575.42,64600.01,170.88566,2024-08-01 13:15:00
1722519000000,64600.01,64728.01,64466.21,64718.0,209.85575,2024-08-01 13:30:00
1722519900000,64718.0,64888.48,64654.0,64754.03,235.22575,2024-08-01 13:45:00
1722520800000,64754.02,64776.75,64475.25,64636.01,185.79902,2024-08-01 14:00:00
1722521700000,64636.01,64636.01,64126.16,64188.0,418.58464,2024-08-01 14:15:00
1722522600000,64188.01,64436.01,64073.37,64270.0,457.94055,2024-08-01 14:30:00
1722523500000,64270.01,64286.01,63928.1,63935.83,458.11614,2024-08-01 14:45:00
1722524400000,63935.83,63962.0,63630.0,63654.0,876.49271,2024-08-01 15:00:00
1722525300000,63654.0,63750.0,62846.4,62983.99,2023.12463,2024-08-01 15:15:00
1722526200000,62984.0,63063.52,62666.07,62945.03,1319.1962,2024-08-01 15:30:00
1722527100000,62945.03,63142.9,62772.78,62906.6,648.7661,2024-08-01 15:45:00
1722528000000,62907.44,63113.66,62712.0,63057.0,622.04243,2024-08-01 16:00:00
1722528900000,63057.0,63203.99,62883.57,62905.51,593.05711,2024-08-01 16:15:00
1722529800000,62905.51,63000.0,62736.0,62736.07,581.45773,2024-08-01 16:30:00
1722530700000,62736.07,62982.0,62652.55,62908.0,450.85702,2024-08-01 16:45:00
1722531600000,62908.01,62926.49,62571.08,62651.99,534.11541,2024-08-01 17:00:00
1722532500000,62652.35,62756.0,62511.0,62684.01,517.65897,2024-08-01 17:15:00
1722533400000,62684.0,62769.31,62312.1,62315.72,673.47887,2024-08-01 17:30:00
1722534300000,62315.72,63254.82,62302.0,63220.0,1105.52952,2024-08-01 17:45:00
1722535200000,63220.0,63333.0,62912.75,63304.0,824.99041,2024-08-01 18:00:00
1722536100000,63304.0,63435.75,63014.0,63070.01,538.38617,2024-08-01 18:15:00
1722537000000,63070.01,63082.26,62811.26,62828.58,533.23958,2024-08-01 18:30:00
1722537900000,62828.59,62968.0,62812.01,62954.0,372.20381,2024-08-01 18:45:00
1722538800000,62953.99,63299.01,62944.01,63260.23,390.54609,2024-08-01 19:00:00
1722539700000,63260.22,63358.0,63118.01,63357.99,265.33223,2024-08-01 19:15:00
1722540600000,63357.99,63413.02,63250.0,63335.58,236.33821,2024-08-01 19:30:00
1722541500000,63335.57,63509.83,63291.46,63422.01,302.66275,2024-08-01 19:45:00
1722542400000,63422.01,63570.0,63372.0,63534.0,253.71363,2024-08-01 20:00:00
1722543300000,63534.0,63577.19,63336.61,63569.99,239.10224,2024-08-01 20:15:00
1722544200000,63569.99,64288.01,63510.75,64228.01,925.45571,2024-08-01 20:30:00
1722545100000,64228.0,64776.0,64228.0,64760.0,928.69931,2024-08-01 20:45:00
1722546000000,64760.01,64922.01,64628.01,64720.0,702.31045,2024-08-01 21:00:00
1722546900000,64719.99,64916.01,64663.05,64806.0,253.50966,2024-08-01 21:15:00
1722547800000,64806.0,65114.0,64774.95,65083.24,246.96051,2024-08-01 21:30:00
1722548700000,65083.25,65356.0,64859.99,64889.03,515.66762,2024-08-01 21:45:00
1722549600000,64889.04,65395.42,64869.49,65330.01,359.64853,2024-08-01 22:00:00
1722550500000,65330.01,65659.78,65234.34,65538.0,467.7697,2024-08-01 22:15:00
1722551400000,65538.01,65618.01,65340.0,65378.0,283.13753,2024-08-01 22:30:00
1722552300000,65378.01,65448.61,65155.0,65184.37,242.22459,2024-08-01 22:45:00
1722553200000,65184.37,65275.0,65000.0,65100.0,391.75354,2024-08-01 23:00:00
1722554100000,65099.99,65117.46,65004.67,65105.99,190.14215,2024-08-01 23:15:00
1722555000000,65106.0,65296.01,65026.43,65273.69,160.92919,2024-08-01 23:30:00
1722555900000,65273.7,65470.84,65236.0,65354.02,301.80027,2024-08-01 23:45:00
1722556800000,65354.02,65480.13,65354.01,65440.01,231.20266,2024-08-02 00:00:00
1722557700000,65440.0,65596.14,65206.0,65208.03,238.29763,2024-08-02 00:15:00
1722558600000,65208.03,65246.85,65108.87,65108.88,157.92371,2024-08-02 00:30:00
1722559500000,65108.88,65186.01,64895.83,64897.99,255.01036,2024-08-02 00:45:00
1722560400000,64898.0,64898.0,64676.0,64758.0,310.76008,2024-08-02 01:00:00
1722561300000,64758.0,64764.0,64548.01,64662.0,271.12484,2024-08-02 01:15:00
1722562200000,64662.01,64848.01,64572.76,64844.0,197.15509,2024-08-02 01:30:00
1722563100000,64844.0,64886.0,64640.22,64647.99,157.1098,2024-08-02 01:45:00
1722564000000,64648.0,64821.99,64631.35,64631.99,196.86922,2024-08-02 02:00:00
1722564900000,64632.0,64664.01,63854.06,63970.02,648.25757,2024-08-02 02:15:00
1722565800000,63970.02,64226.0,63668.0,64226.0,408.45826,2024-08-02 02:30:00
1722566700000,64225.99,64446.15,64144.0,64359.91,336.64751,2024-08-02 02:45:00
1722567600000,64359.92,64458.25,64246.0,64346.01,204.78778,2024-08-02 03:00:00
1722568500000,64346.0,64520.11,64290.0,64447.99,221.75083,2024-08-02 03:15:00
1722569400000,64447.99,64580.01,64354.82,64360.01,145.50518,2024-08-02 03:30:00
1722570300000,64360.01,64636.8,64356.0,64609.18,182.2988,2024-08-02 03:45:00
1722571200000,64609.17,64655.17,64484.0,64580.02,129.18202,2024-08-02 04:00:00
1722572100000,64580.02,64616.94,64470.21,64490.0,100.58372,2024-08-02 04:15:00
1722573000000,64490.0,64561.99,64438.0,64527.53,136.95922,2024-08-02 04:30:00
1722573900000,64527.52,64572.0,64500.0,64531.99,123.39545,2024-08-02 04:45:00
1722574800000,64531.98,64541.72,64302.84,64311.99,228.4871,2024-08-02 05:00:00
1722575700000,64311.98,64483.61,64243.96,64440.01,170.39049,2024-08-02 05:15:00
1722576600000,64440.0,64440.01,64125.0,64192.02,275.68228,2024-08-02 05:30:00
1722577500000,64192.01,64260.01,64078.0,64170.01,327.21852,2024-08-02 05:45:00
1722578400000,64170.01,64280.0,63936.19,64006.01,336.00579,2024-08-02 06:00:00
1722579300000,64006.01,64060.0,63836.73,63870.01,300.63278,2024-08-02 06:15:00
1722580200000,63870.01,64248.84,63807.29,64201.27,281.16387,2024-08-02 06:30:00
1722581100000,64201.26,64640.0,64174.74,64477.21,468.79613,2024-08-02 06:45:00
1722582000000,64477.22,64500.0,64294.0,64322.19,243.4058,2024-08-02 07:00:00
1722582900000,64322.2,64516.01,64177.33,64472.01,290.59777,2024-08-02 07:15:00
1722583800000,64472.0,64472.0,64244.0,64319.99,162.7755,2024-08-02 07:30:00
1722584700000,64319.99,64320.0,64124.87,64164.07,247.80077,2024-08-02 07:45:00
1722585600000,64164.07,64360.0,64078.02,64100.01,289.93155,2024-08-02 08:00:00
1722586500000,64100.0,64336.01,64044.0,64332.0,229.77104,2024-08-02 08:15:00
1722587400000,64332.0,64454.45,64300.0,64448.0,197.53256,2024-08-02 08:30:00
1722588300000,64448.01,64610.0,64410.0,64598.01,287.97321,2024-08-02 08:45:00
1722589200000,64598.01,64618.75,64434.0,64475.57,137.27264,2024-08-02 09:00:00
1722590100000,64475.57,64564.47,64420.8,64504.36,171.58827,2024-08-02 09:15:00
1722591000000,64504.36,64590.6,64422.82,64566.0,141.76372,2024-08-02 09:30:00
1722591900000,64566.0,64590.6,64482.0,64511.99,110.15848,2024-08-02 09:45:00
1722592800000,64512.0,64538.01,64350.0,64466.0,135.26358,2024-08-02 10:00:00
1722593700000,64466.01,64588.0,64380.0,64522.14,139.19344,2024-08-02 10:15:00
1722594600000,64522.14,64584.01,64460.0,64554.01,136.79628,2024-08-02 10:30:00
1722595500000,64554.0,64873.61,64536.0,64764.93,392.8349,2024-08-02 10:45:00
1722596400000,64764.93,64864.01,64686.0,64769.52,258.80934,2024-08-02 11:00:00
1722597300000,64769.53,64974.0,64730.0,64884.01,262.59007,2024-08-02 11:15:00
1722598200000,64884.01,64894.01,64660.0,64672.0,184.20618,2024-08-02 11:30:00
1722599100000,64672.01,64767.97,64649.96,64660.01,226.88497,2024-08-02 11:45:00
1722600000000,64660.01,64802.82,64656.0,64686.0,167.033,2024-08-02 12:00:00
1722600900000,64686.0,64764.01,64441.0,64508.01,297.45333,2024-08-02 12:15:00
1722601800000,64508.01,64790.0,64118.6,64356.0,1210.54697,2024-08-02 12:30:00
1722602700000,64356.01,64940.01,64342.01,64846.0,603.05796,2024-08-02 12:45:00
1722603600000,64846.0,64869.99,64558.15,64768.01,245.29109,2024-08-02 13:00:00
1722604500000,64768.0,64955.5,64638.0,64890.0,681.80377,2024-08-02 13:15:00
1722605400000,64890.01,65474.0,64860.0,65436.01,1220.11773,2024-08-02 13:30:00
1722606300000,65436.01,65524.01,65075.0,65229.99,562.67443,2024-08-02 13:45:00
1722607200000,65229.99,65366.01,64439.56,64638.0,699.07808,2024-08-02 14:00:00
1722608100000,64638.01,64961.55,64528.0,64932.01,481.76844,2024-08-02 14:15:00
1722609000000,64932.0,65110.01,63875.32,63883.29,1911.15254,2024-08-02 14:30:00
1722609900000,63883.3,64042.01,63102.0,63157.95,1632.50985,2024-08-02 14:45:00
1722610800000,63157.95,63400.0,62600.0,62608.68,2022.17404,2024-08-02 15:00:00
1722611700000,62608.68,63009.62,62432.9,62855.99,1107.71749,2024-08-02 15:15:00
1722612600000,62856.0,63443.84,62738.18,63441.76,843.48316,2024-08-02 15:30:00
1722613500000,63441.75,63636.46,63311.31,63416.01,696.95746,2024-08-02 15:45:00
1722614400000,63416.0,63611.24,63197.98,63277.26,658.77935,2024-08-02 16:00:00
1722615300000,63277.26,63425.45,63089.0,63092.01,322.61302,2024-08-02 16:15:00
1722616200000,63092.02,63500.0,62964.41,63435.89,442.15673,2024-08-02 16:30:00
1722617100000,63435.89,63525.41,63240.28,63307.38,234.12678,2024-08-02 16:45:00
1722618000000,63307.39,63456.01,63121.38,63434.0,205.08296,2024-08-02 17:00:00
1722618900000,63433.99,63433.99,63176.45,63240.0,170.95645,2024-08-02 17:15:00
1722619800000,63240.0,63400.0,63204.0,63322.01,193.83784,2024-08-02 17:30:00
1722620700000,63322.01,63378.01,63066.0,63098.01,173.66573,2024-08-02 17:45:00
1722621600000,63098.01,63114.01,62892.31,62990.0,281.88103,2024-08-02 18:00:00
1722622500000,62990.01,63206.73,62958.71,63082.41,253.57436,2024-08-02 18:15:00
1722623400000,63082.4,63220.0,62909.84,62965.99,205.8921,2024-08-02 18:30:00
1722624300000,62967.25,63022.01,62784.0,62898.25,285.15209,2024-08-02 18:45:00
1722625200000,62898.24,62946.01,62690.0,62774.0,405.94433,2024-08-02 19:00:00
1722626100000,62774.0,62981.56,62765.48,62900.0,234.95314,2024-08-02 19:15:00
1722627000000,62900.0,62971.99,62544.0,62701.99,552.35367,2024-08-02 19:30:00
1722627900000,62702.0,62830.36,62515.0,62633.57,434.01723,2024-08-02 19:45:00
1722628800000,62633.58,63187.26,62630.0,62954.01,605.77628,2024-08-02 20:00:00
1722629700000,62954.01,63056.01,62088.0,62542.01,976.24414,2024-08-02 20:15:00
1722630600000,62542.0,62682.0,62295.23,62320.7,583.5834,2024-08-02 20:30:00
1722631500000,62320.71,62675.37,62268.01,62622.01,311.11209,2024-08-02 20:45:00
1722632400000,62622.01,62736.01,61900.0,61908.13,642.89909,2024-08-02 21:00:00
1722633300000,61908.14,62215.99,61650.0,61660.86,1058.82673,2024-08-02 21:15:00
1722634200000,61660.87,62190.0,61286.54,62065.85,923.61189,2024-08-02 21:30:00
1722635100000,62065.86,62194.43,61960.0,61987.01,205.43235,2024-08-02 21:45:00
1722636000000,61987.02,62250.0,61985.78,62126.0,264.0811,2024-08-02 22:00:00
1722636900000,62125.99,62136.0,61750.94,61993.87,293.37813,2024-08-02 22:15:00
1722637800000,61993.87,62012.93,61660.0,61708.52,283.53678,2024-08-02 22:30:00
1722638700000,61708.52,61739.97,61230.01,61386.01,651.73003,2024-08-02 22:45:00
1722639600000,61386.01,61774.57,61311.0,61738.01,578.01643,2024-08-02 23:00:00
1722640500000,61738.02,61782.0,61422.58,61765.08,260.92077,2024-08-02 23:15:00
1722641400000,61765.08,61766.0,61484.51,61540.0,193.60861,2024-08-02 23:30:00
1722642300000,61540.01,61549.99,61438.36,61498.33,261.05864,2024-08-02 23:45:00
1722643200000,61498.34,61627.1,61430.09,61588.02,363.721,2024-08-03 00:00:00
1722644100000,61588.01,61725.78,61552.46,61552.47,290.65921,2024-08-03 00:15:00
1722645000000,61552.46,61573.06,61338.0,61415.99,382.96511,2024-08-03 00:30:00
1722645900000,61415.99,61564.71,60903.0,61132.01,1120.9803,2024-08-03 00:45:00
1722646800000,61132.01,61290.0,60505.0,60820.0,1095.95175,2024-08-03 01:00:00
1722647700000,60820.0,61193.24,60656.0,61193.23,619.11983,2024-08-03 01:15:00
1722648600000,61193.24,61283.75,60850.01,61080.01,430.3205,2024-08-03 01:30:00
1722649500000,61080.01,61390.12,61058.0,61342.01,352.8091,2024-08-03 01:45:00
1722650400000,61342.01,61600.0,61258.0,61466.01,537.98431,2024-08-03 02:00:00
1722651300000,61466.02,61614.0,61224.58,61305.5,417.2313,2024-08-03 02:15:00
1722652200000,61305.49,61462.68,61217.99,61416.0,138.7034,2024-08-03 02:30:00
1722653100000,61416.0,61500.0,61342.0,61450.01,141.79723,2024-08-03 02:45:00
1722654000000,61450.01,61564.19,61310.9,61544.01,242.33211,2024-08-03 03:00:00
1722654900000,61544.02,61787.99,61455.0,61742.33,413.6362,2024-08-03 03:15:00
1722655800000,61740.02,61851.85,61655.23,61850.01,261.09235,2024-08-03 03:30:00
1722656700000,61850.0,61975.0,61753.0,61895.99,248.17277,2024-08-03 03:45:00
1722657600000,61895.99,61981.43,61795.94,61840.0,203.34623,2024-08-03 04:00:00
1722658500000,61839.99,61862.0,61731.27,61807.88,139.50562,2024-08-03 04:15:00
1722659400000,61807.89,61808.0,61661.17,61684.0,119.37988,2024-08-03 04:30:00
1722660300000,61683.99,61701.91,61398.01,61566.25,212.37902,2024-08-03 04:45:00
1722661200000,61566.26,61705.88,61522.0,61600.48,97.64942,2024-08-03 05:00:00
1722662100000,61600.48,61666.0,61512.0,61572.69,81.95731,2024-08-03 05:15:00
1722663000000,61572.7,61642.0,61554.22,61584.0,86.53562,2024-08-03 05:30:00
1722663900000,61584.0,61720.34,61579.96,61693.99,103.45133,2024-08-03 05:45:00
1722664800000,61694.0,61795.03,61674.69,61788.0,119.59947,2024-08-03 06:00:00
1722665700000,61788.01,61847.11,61686.74,61752.11,138.50375,2024-08-03 06:15:00
1722666600000,61752.11,61781.22,61679.43,61746.02,69.9663,2024-08-03 06:30:00
1722667500000,61746.02,61827.89,61734.48,61827.89,63.89651,2024-08-03 06:45:00
1722668400000,61827.89,61906.37,61742.05,61742.06,122.76047,2024-08-03 07:00:00
