month,trades,wins,avg_pnl,total_pnl,win_rate
2022-08,16,6,-0.002464409756583018,-0.039430556105328286,37.5
2022-09,14,5,-0.00011599458470694442,-0.0016239241858972218,35.714285714285715
2022-10,14,10,0.008268182368850177,0.11575455316390247,71.42857142857143
2022-11,21,10,-0.0017418660366993824,-0.03657918677068703,47.61904761904761
2023-01,79,58,0.010564759690851728,0.8346160155772865,73.41772151898735
