month,trades,wins,avg_pnl,total_pnl,win_rate
2025-02,4,0,-0.024169832325499477,-0.09667932930199791,0.0
2025-03,1,1,0.01836638571309358,0.01836638571309358,100.0
2025-04,31,13,0.0008708038150531703,0.02699491826664828,41.935483870967744
2025-05,55,28,0.0060295484309728494,0.3316251637035067,50.90909090909091
2025-06,1,0,-0.022035437565950423,-0.022035437565950423,0.0
2025-07,63,33,0.003575984868664267,0.22528704672584884,52.38095238095239
