month,trades,wins,avg_pnl,total_pnl,win_rate
2023-08,1,0,-0.03402612579457067,-0.03402612579457067,0.0
2023-09,3,2,0.014092753705615088,0.04227826111684527,66.66666666666666
2023-10,53,30,0.006012880876402528,0.31868268644933395,56.60377358490566
2023-11,87,46,0.004404704649827947,0.38320930453503144,52.87356321839081
2023-12,97,49,0.00326504228294972,0.31670910144612285,50.51546391752577
2024-01,28,12,0.0026274832755356385,0.07356953171499787,42.857142857142854
