month,trades,wins,avg_pnl,total_pnl,win_rate
2024-02,39,30,0.010917321079236774,0.42577552209023417,76.92307692307693
2024-03,66,45,0.006569778812708992,0.43360540163879346,68.18181818181817
2024-04,18,8,-0.00028261019161666495,-0.005086983449099969,44.44444444444444
2024-05,40,25,0.006567163734989434,0.26268654939957736,62.5
2024-06,10,6,0.006359295650252728,0.06359295650252728,60.0
2024-07,33,17,0.0018441690383935554,0.060857578266987324,51.515151515151516
