month,trades,wins,avg_pnl,total_pnl,win_rate
2023-09,1,1,0.024952148424326272,0.024952148424326272,100.0
2023-10,36,26,0.010220690309303166,0.367944851134914,72.22222222222221
2023-11,56,30,0.004019151922445611,0.22507250765695422,53.57142857142857
2023-12,45,19,0.0001370780262523969,0.006168511181357861,42.22222222222222
2024-01,39,23,0.00472625984918315,0.18432413411814286,58.97435897435898
