month,trades,wins,avg_pnl,total_pnl,win_rate
2024-08,30,16,0.00545118290502571,0.16353548715077132,53.333333333333336
2024-09,44,28,0.009690562216625327,0.42638473753151435,63.63636363636363
2024-10,5,2,-0.0042771246071848104,-0.02138562303592405,40.0
2024-11,85,60,0.005992176622231997,0.5093350128897197,70.58823529411765
2024-12,94,56,-8.446973369816759e-05,-0.007940154967627754,59.57446808510638
2025-01,79,43,0.0008060550805881262,0.06367835136646197,54.43037974683544
