month,trades,wins,avg_pnl,total_pnl,win_rate
2025-02,14,11,0.012919628165048172,0.1808747943106744,78.57142857142857
2025-03,3,0,-0.02361615259657371,-0.07084845778972113,0.0
2025-04,13,9,0.008386848641750946,0.1090290323427623,69.23076923076923
2025-05,68,33,0.000998050931571964,0.06786746334689354,48.529411764705884
2025-06,35,22,0.005554045461372023,0.1943915911480208,62.857142857142854
2025-07,78,46,0.004808609378862594,0.37507153155128237,58.97435897435898
