month,trades,wins,avg_pnl,total_pnl,win_rate
2024-02,30,20,0.008593150165425995,0.25779450496277984,66.66666666666666
2024-03,56,31,0.0031739548084764764,0.17774146927468268,55.35714285714286
2024-04,4,1,-0.007421715229975816,-0.029686860919903264,25.0
2024-05,10,5,-0.0039597011105609575,-0.03959701110560958,50.0
2024-07,37,17,0.00019242589861211585,0.007119758248648286,45.94594594594595
