month,trades,wins,avg_pnl,total_pnl,win_rate
2024-02,20,6,-0.0037350010262657634,-0.07470002052531527,30.0
2024-03,84,44,0.0033703747928302426,0.2831114825977404,52.38095238095239
2024-04,18,11,0.008372547567554227,0.1507058562159761,61.111111111111114
2024-05,36,16,0.0036519660329012655,0.13147077718444555,44.44444444444444
2024-07,35,14,0.003945721934651205,0.13810026771279216,40.0
