month,trades,wins,avg_pnl,total_pnl,win_rate
2023-08,1,0,-0.03402612579457067,-0.03402612579457067,0.0
2023-09,3,2,0.004083383977182752,0.012250151931548254,66.66666666666666
2023-10,48,24,0.00958070260086747,0.4598737248416386,50.0
2023-11,82,42,0.005621946244266337,0.46099959202983964,51.21951219512195
2023-12,86,39,0.0031194103418715783,0.26826928940095573,45.348837209302324
2024-01,19,4,-0.006465526180268857,-0.12284499742510828,21.052631578947366
