entry_time,exit_time,price,exit,outcome,pnl,month,max_pnl,cumulative_pnl
2022-08-16 02:45:00+00:00,2022-08-17 00:45:00+00:00,0.36997,0.38169404,TRAIL,0.03168916398626913,2022-08,0.04421980160553554,0.03168916398626913
2022-08-16 03:15:00+00:00,2022-08-17 00:45:00+00:00,0.37072,0.38169404,TRAIL,0.029601963746223616,2022-08,0.04210725075528705,0.06129112773249275
2022-08-16 14:45:00+00:00,2022-08-17 00:45:00+00:00,0.37236,0.38169404,TRAIL,0.025067246750456514,2022-08,0.037517456225158397,0.08635837448294927
2022-08-16 15:00:00+00:00,2022-08-17 00:45:00+00:00,0.37269,0.38169404,TRAIL,0.024159596447449597,2022-08,0.03659878182940241,0.11051797093039886
2022-08-16 15:15:00+00:00,2022-08-17 00:45:00+00:00,0.37325,0.38169404,TRAIL,0.022623014065639612,2022-08,0.0350435365036838,0.13314098499603846
2022-08-16 15:30:00+00:00,2022-08-17 00:45:00+00:00,0.3735,0.38169404,TRAIL,0.02193852744310579,2022-08,0.03435073627844714,0.15507951243914425
2022-08-16 16:00:00+00:00,2022-08-17 00:45:00+00:00,0.37352,0.38169404,TRAIL,0.021883808095952004,2022-08,0.03429535232383805,0.17696332053509625
2022-08-16 16:45:00+00:00,2022-08-17 00:45:00+00:00,0.37301,0.38169404,TRAIL,0.023280984424010092,2022-08,0.0357094984048685,0.20024430495910633
2022-08-16 17:00:00+00:00,2022-08-17 00:45:00+00:00,0.37312,0.38169404,TRAIL,0.022979309605488864,2022-08,0.03540415951972556,0.2232236145645952
2022-08-16 17:30:00+00:00,2022-08-17 00:45:00+00:00,0.37313,0.38169404,TRAIL,0.02295189344196391,2022-08,0.03537641036636022,0.2461755080065591
2022-08-17 12:30:00+00:00,2022-08-17 13:45:00+00:00,0.37432,0.36870519999999996,SL,-0.015000000000000083,2022-08,0.0006411626415901314,0.231175508006559
2022-08-17 15:00:00+00:00,2022-08-18 23:15:00+00:00,0.37164,0.37107304,TRAIL,-0.001525562372188153,2022-08,0.030136691421806014,0.22964994563437086
2022-08-17 15:15:00+00:00,2022-08-18 23:15:00+00:00,0.37287,0.37107304,TRAIL,-0.00481926676857875,2022-08,0.02673854158285739,0.2248306788657921
2022-08-29 02:15:00+00:00,2022-08-30 14:30:00+00:00,0.3221,0.32300684,TRAIL,0.0028153989444272584,2022-08,0.042098727103384095,0.22764607781021937
2022-09-09 13:45:00+00:00,2022-09-09 23:00:00+00:00,0.34904,0.35522552,TRAIL,0.017721521888608753,2022-09,0.030082512033004837,0.24536759969882813
2022-09-09 14:45:00+00:00,2022-09-09 23:00:00+00:00,0.34851,0.35522552,TRAIL,0.019269231872830136,2022-09,0.031649020114200566,0.26463683157165824
2022-09-09 16:45:00+00:00,2022-09-09 23:00:00+00:00,0.34515,0.35522552,TRAIL,0.029191713747645964,2022-09,0.041692017963204445,0.2938285453193042
2022-09-09 17:00:00+00:00,2022-09-09 23:00:00+00:00,0.34563,0.35522552,TRAIL,0.027762404883835384,2022-09,0.04024534907270791,0.32159095020313955
2022-09-10 08:15:00+00:00,2022-09-11 21:45:00+00:00,0.35501,0.34968485,SL,-0.015000000000000003,2022-09,0.014900988704543582,0.30659095020313953
2022-09-10 09:00:00+00:00,2022-09-11 21:45:00+00:00,0.35537,0.35003945000000003,SL,-0.01499999999999997,2022-09,0.013872864901370373,0.2915909502031396
2022-09-10 16:45:00+00:00,2022-09-11 21:45:00+00:00,0.35495,0.34962574999999996,SL,-0.015000000000000086,2022-09,0.015072545428933713,0.2765909502031395
2022-09-12 07:30:00+00:00,2022-09-13 12:30:00+00:00,0.35146,0.3461881,SL,-0.014999999999999989,2022-09,0.02506686393899728,0.2615909502031395
2022-09-13 16:30:00+00:00,2022-09-13 19:00:00+00:00,0.33891,0.33382635,SL,-0.014999999999999986,2022-09,0.006019297158537625,0.2465909502031395
2022-09-14 00:30:00+00:00,2022-09-15 03:00:00+00:00,0.33385,0.33224464000000004,TRAIL,-0.0048086266287253095,2022-09,0.030522689830762416,0.2417823235744142
2022-09-16 01:30:00+00:00,2022-09-16 16:45:00+00:00,0.32532,0.3380761313480541,TP,0.039211027136524315,2022-09,0.04318824541989428,0.2809933507109385
2022-09-16 02:15:00+00:00,2022-09-16 16:45:00+00:00,0.32354,0.3386839943774325,TP,0.046807178022601606,2022-09,0.048927489645793444,0.3278005287335401
2022-09-16 06:00:00+00:00,2022-09-16 16:45:00+00:00,0.32496,0.33750598073149396,TP,0.03860776936082574,2022-09,0.044343919251600125,0.3664082980943658
2022-09-16 06:30:00+00:00,2022-09-16 16:45:00+00:00,0.32466,0.33708893236542076,TP,0.03828291863925569,2022-09,0.04530893858190107,0.4046912167336215
2022-09-16 07:00:00+00:00,2022-09-16 16:45:00+00:00,0.32489,0.3371935182130414,TP,0.03786979658666433,2022-09,0.0445689310228077,0.44256101332028586
2022-09-16 07:15:00+00:00,2022-09-16 16:45:00+00:00,0.3257,0.3379889811978241,TP,0.037730983106613825,2022-09,0.04197113908504764,0.4802919964268997
2022-09-17 07:15:00+00:00,2022-09-17 13:00:00+00:00,0.34887,0.35626292000000004,TRAIL,0.02119104537506815,2022-09,0.03359417548083816,0.5014830418019678
2022-09-18 00:30:00+00:00,2022-09-18 01:30:00+00:00,0.37348,0.3678778,SL,-0.015000000000000005,2022-09,0.0008300310592268194,0.4864830418019678
2022-09-18 04:00:00+00:00,2022-09-18 07:15:00+00:00,0.36897,0.38769379863896836,TP,0.05074612743303882,2022-09,0.05566848253245522,0.5372291692350066
2022-09-18 04:45:00+00:00,2022-09-18 07:15:00+00:00,0.36775,0.38601573819599616,TP,0.049668900600941236,2022-09,0.05917063222297757,0.5868980698359478
2022-09-18 05:00:00+00:00,2022-09-18 07:15:00+00:00,0.36869,0.38661532832485357,TP,0.04861897074738547,2022-09,0.056470205321543857,0.6355170405833332
2022-09-18 05:15:00+00:00,2022-09-18 07:15:00+00:00,0.36906,0.38623351915879256,TP,0.04653313596377977,2022-09,0.05541104427464375,0.682050176547113
2022-09-18 05:30:00+00:00,2022-09-18 07:15:00+00:00,0.36961,0.38610683921887884,TP,0.04463309764042868,2022-09,0.05384053461756995,0.7266832741875416
2022-09-18 06:00:00+00:00,2022-09-18 07:15:00+00:00,0.36984,0.3854255399387272,TP,0.04214130418215225,2022-09,0.053185161150767955,0.7688245783696939
2022-09-18 16:15:00+00:00,2022-09-18 16:45:00+00:00,0.37971,0.38307724000000004,TRAIL,0.008867925522109108,2022-09,0.021121382107397824,0.777692503891803
2022-09-19 00:30:00+00:00,2022-09-19 02:15:00+00:00,0.36338,0.3537813435023016,SL,-0.026414927892834957,2022-09,0.00476085640376468,0.751277575998968
2022-09-19 00:45:00+00:00,2022-09-19 02:15:00+00:00,0.36368,0.3542641046807087,SL,-0.025890605255420487,2022-09,0.00016498020237572727,0.7253869707435475
2022-09-19 06:45:00+00:00,2022-09-19 17:45:00+00:00,0.34537,0.37033204,TRAIL,0.07227622549729265,2022-09,0.08529982337782664,0.7976631962408401
2022-09-19 07:45:00+00:00,2022-09-19 17:45:00+00:00,0.34984,0.37033204,TRAIL,0.058575463068831435,2022-09,0.0714326549279671,0.8562386593096716
