month,trades,wins,avg_pnl,total_pnl,win_rate
2022-08,14,11,0.016260434129301386,0.2276460778102194,78.57142857142857
2022-09,78,45,0.006632067363211074,0.5173012543304638,57.692307692307686
2022-10,48,27,0.006451783046058441,0.30968558621080516,56.25
2022-11,17,12,0.008325220724102592,0.14152875230974404,70.58823529411765
2023-01,90,62,0.015655387002069907,1.4089848301862917,68.88888888888889
