month,trades,wins,avg_pnl,total_pnl,win_rate
2022-02,14,8,0.01240930910058381,0.17373032740817335,57.14285714285714
2022-03,57,31,0.007134386133176473,0.40666000959105897,54.385964912280706
2022-04,11,3,-0.004815061569710604,-0.05296567726681664,27.27272727272727
2022-05,2,1,-0.006214582314245209,-0.012429164628490417,50.0
2022-06,4,2,-0.006421245893995157,-0.02568498357598063,50.0
2022-07,44,28,0.0036751124553518035,0.16170494803547936,63.63636363636363
