month,trades,wins,avg_pnl,total_pnl,win_rate
2022-08,23,17,0.010854142255065017,0.24964527186649538,73.91304347826086
2022-09,21,17,0.00635433037478009,0.1334409378703819,80.95238095238095
2022-10,9,2,-0.00710396692487584,-0.06393570232388256,22.22222222222222
2022-11,17,11,0.0062074863555038285,0.10552726804356509,64.70588235294117
2023-01,66,51,0.013148406139533091,0.8677948052091841,77.27272727272727
