month,trades,wins,avg_pnl,total_pnl,win_rate
2025-08,68,43,0.002301598843353543,0.15650872134804092,63.23529411764706
2025-09,59,32,-0.0017017879535407387,-0.10040548925890358,54.23728813559322
2025-10,18,7,-0.009536450917901335,-0.17165611652222404,38.88888888888889
2025-11,5,3,-0.008812436269677084,-0.044062181348385424,60.0
2026-01,59,41,0.007686896041382762,0.45352686644158297,69.49152542372882
