month,trades,wins,avg_pnl,total_pnl,win_rate
2023-08,4,1,-0.008849745547073823,-0.03539898218829529,25.0
2023-09,5,3,0.011739016177562811,0.058695080887814055,60.0
2023-10,39,22,0.00898021585016399,0.3502284181563956,56.41025641025641
2023-11,40,17,-0.00013774689697857337,-0.005509875879142935,42.5
2023-12,35,22,0.010833892845066893,0.37918624957734126,62.857142857142854
2024-01,7,4,0.010496181874406438,0.07347327312084506,57.14285714285714
