entry_time,exit_time,price,exit,outcome,pnl,month,max_pnl,cumulative_pnl
2023-02-20 00:00:00+00:00,2023-02-20 01:00:00+00:00,0.3883,0.38247549999999997,SL,-0.015000000000000027,2023-02,0.004223538501158976,-0.015000000000000027
2023-02-20 01:15:00+00:00,2023-02-20 14:30:00+00:00,0.38382,0.40161212,TRAIL,0.04635537491532495,2023-02,0.059064144651138614,0.031355374915324925
2023-02-20 19:00:00+00:00,2023-02-21 01:15:00+00:00,0.40004,0.3940394,SL,-0.015000000000000057,2023-02,0.009574042595740425,0.01635537491532487
2023-02-23 01:45:00+00:00,2023-02-23 18:00:00+00:00,0.39174,0.3858639,SL,-0.014999999999999989,2023-02,0.015979986725889732,0.0013553749153248813
2023-02-23 02:00:00+00:00,2023-02-23 18:00:00+00:00,0.39209,0.38620865,SL,-0.015000000000000019,2023-02,0.015073069958427979,-0.013644625084675137
2023-02-26 23:00:00+00:00,2023-02-27 09:00:00+00:00,0.37736,0.37169959999999996,SL,-0.015000000000000027,2023-02,0.0027559889760442042,-0.028644625084675163
2023-02-27 19:00:00+00:00,2023-03-03 01:15:00+00:00,0.37599,0.37035015,SL,-0.015000000000000005,2023-02,0.023298491981169685,-0.04364462508467517
2023-03-17 09:00:00+00:00,2023-03-17 13:30:00+00:00,0.36859,0.3799763675291981,TP,0.03089168867630196,2023-03,0.039094929325266654,-0.01275293640837321
2023-03-18 07:30:00+00:00,2023-03-18 15:30:00+00:00,0.38266,0.3769201,SL,-0.015000000000000051,2023-03,0.005618564783358556,-0.02775293640837326
2023-03-18 08:15:00+00:00,2023-03-18 15:30:00+00:00,0.38046,0.3747531,SL,-0.015000000000000038,2023-03,0.01143352783472629,-0.0427529364083733
2023-03-18 09:15:00+00:00,2023-03-18 16:30:00+00:00,0.38023,0.37452655,SL,-0.014999999999999996,2023-03,0.012045340977829137,-0.0577529364083733
2023-03-18 23:30:00+00:00,2023-03-19 05:45:00+00:00,0.37344,0.38401584,TRAIL,0.028320051413881758,2023-03,0.04080976863753222,-0.02943288499449154
2023-03-19 21:30:00+00:00,2023-03-19 23:45:00+00:00,0.39255,0.38666175,SL,-0.014999999999999958,2023-03,0.0030569354222391514,-0.044432884994491495
2023-03-20 00:00:00+00:00,2023-03-20 03:30:00+00:00,0.38835,0.38252474999999997,SL,-0.015000000000000012,2023-03,0.010196987253765983,-0.05943288499449151
2023-03-20 02:45:00+00:00,2023-03-20 03:30:00+00:00,0.38796,0.3821406,SL,-0.015000000000000076,2023-03,0.0014949994844828576,-0.07443288499449158
2023-03-20 09:45:00+00:00,2023-03-20 16:45:00+00:00,0.38314,0.3773929,SL,-0.015000000000000013,2023-03,0.0038628177689618336,-0.08943288499449159
2023-03-20 22:45:00+00:00,2023-03-21 07:00:00+00:00,0.37754,0.38059736,TRAIL,0.008098108809662576,2023-03,0.026646183185887625,-0.08133477618482901
2023-03-22 02:00:00+00:00,2023-03-22 06:00:00+00:00,0.45932,0.46596055999999997,TRAIL,0.01445737176695977,2023-03,0.027693111556213554,-0.06687740441786924
2023-03-22 02:15:00+00:00,2023-03-22 06:00:00+00:00,0.46051,0.46596055999999997,TRAIL,0.011835921044059833,2023-03,0.02503745846995731,-0.05504148337380941
2023-03-22 02:45:00+00:00,2023-03-22 06:00:00+00:00,0.46093,0.46596055999999997,TRAIL,0.010913934870804593,2023-03,0.024103443039073198,-0.044127548503004814
2023-03-22 08:00:00+00:00,2023-03-22 09:00:00+00:00,0.4578,0.44870106234425977,SL,-0.01987535529868985,2023-03,0.0037352555701179323,-0.06400290380169467
2023-03-22 09:30:00+00:00,2023-03-22 12:00:00+00:00,0.45143,0.4421926814524606,SL,-0.020462349749771607,2023-03,0.008727820481580752,-0.08446525355146628
2023-03-22 10:00:00+00:00,2023-03-22 11:45:00+00:00,0.45232,0.44286996512992777,SL,-0.020892365736806317,2023-03,0.006743013795542972,-0.1053576192882726
2023-03-22 16:15:00+00:00,2023-03-22 18:00:00+00:00,0.43732,0.44118152,TRAIL,0.008829964328180754,2023-03,0.021082959846336794,-0.09652765496009184
2023-03-22 16:30:00+00:00,2023-03-22 18:30:00+00:00,0.43891,0.4299565024007731,SL,-0.020399393040092324,2023-03,0.017383973935430886,-0.11692704800018416
2023-03-22 17:15:00+00:00,2023-03-22 18:30:00+00:00,0.43895,0.4303139233872079,SL,-0.019674397113092806,2023-03,0.017291263241827056,-0.13660144511327696
2023-03-22 18:00:00+00:00,2023-03-22 18:30:00+00:00,0.43873,0.4287573832659241,SL,-0.022730646944763067,2023-03,0.0070886422173090545,-0.15933209205804003
2023-03-23 02:15:00+00:00,2023-03-23 07:30:00+00:00,0.41756,0.44323656,TRAIL,0.061491905354919094,2023-03,0.07438451958999912,-0.09784018670312093
2023-03-23 14:15:00+00:00,2023-03-23 14:45:00+00:00,0.43944,0.44365151999999997,TRAIL,0.009583833970507848,2023-03,0.021845985800109224,-0.08825635273261309
2023-03-24 09:00:00+00:00,2023-03-24 11:45:00+00:00,0.42699,0.42058514999999996,SL,-0.015000000000000041,2023-03,0.011499098339539628,-0.10325635273261313
2023-03-24 12:15:00+00:00,2023-03-24 14:00:00+00:00,0.42831,0.42188535,SL,-0.015000000000000074,2023-03,0.002451495412201432,-0.1182563527326132
2023-03-24 12:30:00+00:00,2023-03-24 14:00:00+00:00,0.42915,0.42271274999999997,SL,-0.015000000000000013,2023-03,0.0002330187580101235,-0.13325635273261321
2023-03-24 21:30:00+00:00,2023-03-25 04:30:00+00:00,0.42154,0.43538196,TRAIL,0.03283664658158179,2023-03,0.045381221236418794,-0.10041970615103143
2023-03-26 00:30:00+00:00,2023-03-26 20:45:00+00:00,0.45,0.44325,SL,-0.015000000000000074,2023-03,0.030777777777777716,-0.1154197061510315
2023-03-26 19:00:00+00:00,2023-03-27 03:00:00+00:00,0.44755,0.45155552,TRAIL,0.008949882694670952,2023-03,0.021204334711205447,-0.10646982345636055
2023-03-26 20:15:00+00:00,2023-03-27 03:00:00+00:00,0.44686,0.45155552,TRAIL,0.010507810052365413,2023-03,0.02278118426352778,-0.09596201340399514
2023-03-27 15:15:00+00:00,2023-03-27 21:15:00+00:00,0.46503,0.4754256,TRAIL,0.02235468679440037,2023-03,0.03477195019676154,-0.07360732660959476
2023-03-28 03:45:00+00:00,2023-03-28 04:45:00+00:00,0.47324,0.480168,TRAIL,0.014639506381540001,2023-03,0.026963063139210534,-0.05896782022805476
2023-03-29 12:15:00+00:00,2023-03-29 15:00:00+00:00,0.55525,0.538913453437223,SL,-0.02942196589424053,2023-03,0.008536695182350233,-0.08838978612229528
2023-03-29 13:30:00+00:00,2023-03-29 22:00:00+00:00,0.54889,0.5334253376142879,SL,-0.028174429094558275,2023-03,0.01442912058882479,-0.11656421521685356
2023-03-29 22:30:00+00:00,2023-03-30 00:45:00+00:00,0.54773,0.5364734009996622,SL,-0.020551364724111912,2023-03,0.008252241067679272,-0.13711557994096546
2023-03-30 09:15:00+00:00,2023-03-30 10:45:00+00:00,0.53107,0.5434,TRAIL,0.023217278324891167,2023-03,0.035645018547460786,-0.1138983016160743
2023-03-30 09:45:00+00:00,2023-03-30 10:30:00+00:00,0.53026,0.5349229600000001,TRAIL,0.008793723833591267,2023-03,0.02104627918379674,-0.10510457778248303
2023-03-30 10:00:00+00:00,2023-03-30 10:45:00+00:00,0.53307,0.5434,TRAIL,0.019378318044534396,2023-03,0.03175943121916446,-0.08572625973794863
2023-03-30 16:00:00+00:00,2023-03-30 17:30:00+00:00,0.53767,0.5276624647320037,SL,-0.01861278343220981,2023-03,0.003217586995740899,-0.10433904317015844
2023-03-30 17:30:00+00:00,2023-03-31 05:15:00+00:00,0.53298,0.54235272,TRAIL,0.017585500394011033,2023-03,0.029944838455476703,-0.0867535427761474
2023-03-30 23:15:00+00:00,2023-03-31 05:15:00+00:00,0.53563,0.54235272,TRAIL,0.012551052032186321,2023-03,0.024849242947556954,-0.07420249074396108
2023-03-31 00:15:00+00:00,2023-03-31 05:15:00+00:00,0.53425,0.54235272,TRAIL,0.015166532522227437,2023-03,0.027496490407112738,-0.059035958221733645
2023-03-31 01:00:00+00:00,2023-03-31 05:15:00+00:00,0.53303,0.54235272,TRAIL,0.017490047464495444,2023-03,0.029848226178639064,-0.0415459107572382
2023-03-31 08:15:00+00:00,2023-03-31 11:00:00+00:00,0.53619,0.52814715,SL,-0.015000000000000084,2023-03,0.0010257557955201317,-0.056545910757238284
2023-03-31 09:45:00+00:00,2023-03-31 20:45:00+00:00,0.53419,0.54183896,TRAIL,0.014318800426814292,2023-03,0.02663846197045988,-0.04222711033042399
2023-03-31 10:45:00+00:00,2023-03-31 20:30:00+00:00,0.53144,0.5375214,TRAIL,0.011443248532289655,2023-03,0.02372798434442272,-0.03078386179813434
2023-03-31 12:15:00+00:00,2023-03-31 20:30:00+00:00,0.52911,0.5375214,TRAIL,0.01589726143902037,2023-03,0.02823609457390725,-0.014886600359113968
2023-03-31 12:30:00+00:00,2023-03-31 20:30:00+00:00,0.53262,0.5375214,TRAIL,0.00920243325447797,2023-03,0.021459952686718582,-0.005684167104635998
2023-04-01 00:15:00+00:00,2023-04-01 06:15:00+00:00,0.53577,0.5277334499999999,SL,-0.015000000000000058,2023-04,0.0017544842003099314,-0.020684167104636057
