month,trades,wins,avg_pnl,total_pnl,win_rate
2022-09,22,15,0.01921151366362204,0.42265330059968487,68.18181818181817
2022-10,14,5,-0.002888599263710565,-0.04044038969194791,35.714285714285715
2022-11,11,3,-0.001771850823713874,-0.019490359060852613,27.27272727272727
2022-12,3,2,0.010166756684483537,0.030500270053450608,66.66666666666666
2023-01,65,37,0.006814933792356265,0.44297069650315724,56.92307692307692
