month,trades,wins,avg_pnl,total_pnl,win_rate
2025-02,8,8,0.01756988774283078,0.14055910194264623,100.0
2025-03,1,0,-0.018973485141332947,-0.018973485141332947,0.0
2025-04,38,24,0.0056361624789846325,0.21417417420141605,63.1578947368421
2025-05,80,60,0.009644151246989311,0.7715320997591449,75.0
2025-06,15,7,0.001694722709767592,0.02542084064651388,46.666666666666664
2025-07,45,31,0.008462535167952624,0.3808140825578681,68.88888888888889
