month,trades,wins,avg_pnl,total_pnl,win_rate
2023-09,12,11,0.019872066666604838,0.23846479999925804,91.66666666666666
2023-10,38,26,0.008152180657297984,0.3097828649773234,68.42105263157895
2023-11,54,39,0.01339520167672169,0.7233408905429712,72.22222222222221
2023-12,35,17,0.005621435146552948,0.19675023012935317,48.57142857142857
2024-01,39,24,0.008486985812657966,0.3309924466936607,61.53846153846154
