month,trades,wins,avg_pnl,total_pnl,win_rate
2025-08,62,35,0.006804603356244645,0.421885408087168,56.451612903225815
2025-09,45,22,0.0014757971461890444,0.066410871578507,48.888888888888886
2025-10,16,5,-0.005886079096878389,-0.09417726555005422,31.25
2025-11,5,2,-0.005701806966363754,-0.02850903483181877,40.0
2026-01,58,40,0.008603258281826539,0.49898898034593925,68.96551724137932
