month,trades,wins,avg_pnl,total_pnl,win_rate
2024-02,38,29,0.0164983577897647,0.6269375960110586,76.31578947368422
2024-03,54,35,0.009654642724514129,0.521350707123763,64.81481481481481
2024-04,18,8,0.006223344397308327,0.11202019915154988,44.44444444444444
2024-05,35,20,0.009784078178876672,0.3424427362606835,57.14285714285714
2024-06,10,6,0.008053882485127546,0.08053882485127546,60.0
2024-07,29,12,0.0022871895004693285,0.06632849551361053,41.37931034482759
